x,y,curie
-1067978.505,23608.2601,7
-1070602.045,39036.0518,7
-1060943.299,52867.8463,7
-1047479.01,55548.5249,7
-1030910.214,54904.513,7
-1020116.832,50137.5245,7
-1014286.674,42054.2763,7
-1023129.706,33097.4674,7
-1034157.085,28763.1155,7
-1039535.023,26055.1551,7
-1059850.588,120462.0402,7
-1065224.568,107536.0624,7
-1075583.576,103564.6956,7
-1090390.328,102282.1521,7
-1104660.574,109053.7046,7
-1108555.164,119789.8577,7
-1110286.702,132018.4206,7
-1106488.443,147421.5095,7
-1095026.557,161341.7477,7
-1084105.648,175412.7511,7
-1078831.099,187889.2015,7
-1075283.907,204419.7308,7
-1076823.443,221269.4609,7
-1075945.335,236469.3791,7
-1067304.658,248605.6336,7
-1055216.989,254693.0653,7
-1041289.383,255157.0633,7
-1025082.206,257607.6945,7
-1009653.16,267474.5803,7
-992885.2165,280090.1543,7
-972394.2159,291750.7735,7
-961851.1404,290562.7529,7
-963905.2492,277206.7326,7
-971009.8048,270302.5601,7
-980245.7391,266008.4933,7
-986847.9092,250756.6935,7
-1000265.437,237790.2617,7
-1011531.284,230437.1087,7
-1026672.336,227691.1656,7
-1043426.851,225376.1804,7
-1057806.759,215258.4878,7
-1066983.905,199166.7225,7
-1072929.09,186346.6989,7
-1075264.021,165925.5673,7
-1071799.209,149651.4655,7
-1065091.599,136649.3191,7
-915533.0427,499681.0416,7
-909575.4383,510570.2529,7
-903347.0111,510481.7664,7
-902818.6721,498399.9749,7
-897523.2078,485071.4273,7
-898410.3773,475970.5579,7
-906018.6838,471229.894,7
-918193.6727,474434.701,7
-925858.5917,477494.7583,7
-926574.0925,484949.2069,7
-921973.2726,493076.5897,7
-746343.6387,862077.5239,7
-735785.9752,859750.8343,7
-731126.0808,850612.6032,7
-742614.6956,845828.7163,7
-751417.5455,844526.0141,7
-761842.083,847343.3476,7
-775545.9444,856315.8223,7
-775792.2358,863222.6325,7
-757043.8464,863922.3435,7
-792617.7073,884658.6944,7
-802089.4522,883032.6606,7
-810141.2299,886291.8667,7
-816153.7853,892687.2965,7
-818232.5536,899061.3213,7
-812119.6173,902657.5864,7
-802558.7863,896868.575,7
-796215.417,893548.9427,7
-787125.2612,895806.4131,7
-780451.4306,895563.6784,7
-1043649.79,236742.4698,6
-1035715.312,244439.2569,6
-1043448.819,251606.0492,6
-1053098.357,250019.1713,6
-1062908.287,243846.7826,6
-1055443.964,235715.0997,6
-1078934.399,140750.1321,6
-1086721.427,147897.6309,6
-1096412.481,142226.8243,6
-1102487.014,128958.3345,6
-1098597.835,116173.7785,6
-1084602.332,112541.8663,6
-1071820.065,120995.8207,6
-837250.6331,675786.3023,7
-839064.4034,669478.2166,7
-847531.7586,667562.066,7
-854045.3148,672442.0246,7
-849078.2925,677906.8466,7
-1943976.586,-12731.7791,8
-1933647.601,-14015.826,8
-1922201.122,-20277.6114,8
-1913007.484,-26602.9918,8
-1907434.401,-34505.38,8
-1913992.555,-48308.9967,8
-1924422.206,-41609.089,8
-1939061.869,-39769.5372,8
-1952331.186,-36410.2619,8
-1960375.561,-29261.1895,8
-1956082.285,-17072.5888,8
-1950081.959,-54873.6195,8
-1943850.048,-56425.9469,8
-1940829.376,-63923.1215,8
-1942849.05,-71781.2294,8
-1950079.256,-73391.9407,8
-1959640.72,-59614.1637,8
-1958026.169,-70148.163,8
-1602791.889,185389.2306,8
-1590536.415,183737.0048,8
-1579947.267,185302.5736,8
-1572454.08,189721.9365,8
-1564905.156,197239.164,8
-1565182.383,209378.9698,8
-1577782.908,218516.1755,8
-1584358.661,224340.5172,8
-1591672.697,233505.032,8
-1604208.75,239932.1435,8
-1612847.066,238977.9029,8
-1620371.351,228730.6417,8
-1630829.548,218969.9884,8
-1639459.355,209453.7248,8
-1646192.109,203274.4736,8
-1648191.192,195302.1117,8
-1639668.09,190048.2153,8
-1627334.799,187176.3306,8
-1613975.288,184790.6226,8
-1421437.09,177043.2982,8
-1411452.322,181205.9273,8
-1403766.301,187958.1428,8
-1400266.666,199769.5097,8
-1405868.429,211824.1549,8
-1417727.734,217505.5734,8
-1429927.375,220576.2253,8
-1442553.825,222224.3431,8
-1457574.081,226121.3897,8
-1465527.394,228786.011,8
-1478530.364,232127.5352,8
-1486025.031,220280.4563,8
-1486631.773,202187.6471,8
-1483124.714,193414.2565,8
-1477534.444,181334.4151,8
-1467399.728,174175.8006,8
-1453069.362,169325.7677,8
-1434252.548,173685.8852,8
-1297708.002,235547.6504,8
-1306148.037,230513.7366,8
-1314764.381,227858.6922,8
-1327707.818,226796.7448,8
-1337076.282,229015.1393,8
-1344284.711,234129.3693,8
-1345071.622,243277.9455,8
-1338294.555,251481.5517,8
-1330058.193,255785.3972,8
-1321231.46,259151.1866,8
-1307009.154,258690.9709,8
-1299664.943,257041.6764,8
-1292750.027,245037.6897,8
-1089849.029,26646.3208,8
-1090889.598,35314.6602,8
-1086061.328,44774.4083,8
-1077081.175,52026.8198,8
-1064163.572,59422.7048,8
-1054169.991,62603.0627,8
-1040565.779,72512.3025,8
-1012984.804,65894.4952,8
-1005994.798,59930.2968,8
-1014321.641,29990.2579,8
-1021969.164,24292.1317,8
-1028008.063,19715.6186,8
-1032520.623,210083.0183,8
-1041784.95,204791.0105,8
-1052661.134,199922.212,8
-1064876.931,185785.2868,8
-1068533.464,172888.9554,8
-1068968.191,156087.8469,8
-1065655.016,146393.1557,8
-1060522.028,135467.594,8
-1052453.841,118045.8201,8
-1051739.57,108281.8932,8
-1057077.315,100076.6376,8
-1067367.015,95827.968,8
-1076654.487,95155.9197,8
-1087055.439,95159.2142,8
-1106852.841,100290.5235,8
-1114927.425,110064.8119,8
-1117235.352,121799.8053,8
-1117924.748,131582.8904,8
-1114873.813,142313.149,8
-1110003.875,153340.6725,8
-1102909.542,166098.5723,8
-1094611.843,177008.0746,8
-1090136.477,189695.2167,8
-1085753.994,203569.4255,8
-1086204.975,215637.7673,8
-1084136.36,227435.9409,8
-1079807.832,247138.3301,8
-1069805.916,256472.9031,8
-1058136.473,259579.4528,8
-1045174.369,261194.0271,8
-1034921.281,263911.5455,8
-1025355.855,270287.8108,8
-1015267.671,281551.4702,8
-1004438.044,281812.7014,8
-993996.9695,285269.2985,8
-986863.7961,289204.2133,8
-978328.5388,293548.8679,8
-971083.5828,300934.1344,8
-962073.6657,300913.1885,8
-958297.2477,294531.1676,8
-954726.7047,285891.9653,8
-956365.1089,275517.4545,8
-961208.46,264432.0731,8
-966636.3993,258895.3476,8
-975697.6637,245052.6497,8
-988565.5841,234509.1362,8
-996406.5977,229603.4917,8
-1003844.877,226136.0955,8
-1013199.589,220472.0344,8
-1023560.053,215842.23,8
-905664.7808,348901.8421,8
-903151.2955,330486.7274,8
-904998.12,317839.0375,8
-910627.4758,308482.4586,8
-917531.3875,306783.8651,8
-924121.5519,309250.3877,8
-925993.3705,316293.5654,8
-929517.8409,332651.6128,8
-930166.9329,342481.5673,8
-931777.0383,357982.0166,8
-924245.9162,364925.3904,8
-910715.6358,356777.8259,8
-867782.465,363499.2036,8
-874366.5974,362871.0904,8
-878625.151,368990.1466,8
-879296.5163,374188.9817,8
-877034.7347,386756.4735,8
-872019.5466,392427.3845,8
-864873.2827,387491.3637,8
-860035.0921,378901.0997,8
-855677.7006,373145.7078,8
-856994.2013,368460.3522,8
-902939.0577,417486.9289,8
-910738.4268,414091.6418,8
-919003.9264,415086.274,8
-926269.2145,416598.6693,8
-927719.1253,422022.9447,8
-921788.6357,427843.3345,8
-913357.6721,434951.4748,8
-906483.2018,435093.6951,8
-893160.0277,432391.7259,8
-896708.9049,424395.1199,8
-891065.0841,487782.6002,8
-885690.8245,478206.2502,8
-887572.0393,468593.6928,8
-894584.0393,463435.6368,8
-904334.1662,463660.5258,8
-913379.8673,464870.9085,8
-921163.1611,463031.1475,8
-930489.8037,466267.721,8
-933428.0661,470934.0521,8
-933948.558,478076.5949,8
-930635.0179,489657.896,8
-926889.6015,495286.6194,8
-918191.514,507786.0799,8
-912220.6193,516726.0163,8
-905427.994,519604.1273,8
-899416.0326,515286.5845,8
-895936.0382,506578.1689,8
-896296.9388,500833.2181,8
-862365.9622,542140.5771,8
-856843.9233,539128.605,8
-852232.3976,543370.6934,8
-854309.3608,552491.4239,8
-857813.0947,558093.7793,8
-858838.9889,563434.8978,8
-855768.2302,571206.9668,8
-851051.6486,575814.2668,8
-854069.4544,580124.4906,8
-859453.6681,577645.316,8
-866563.8356,572110.8587,8
-869514.2886,566257.0481,8
-870110.7841,558221.1852,8
-866833.6885,550335.2871,8
-830147.1433,567186.6047,8
-827160.6044,559776.4219,8
-826147.4749,552887.3775,8
-820905.572,551904.3268,8
-818483.249,555944.3143,8
-817984.3239,565164.1596,8
-822756.5315,572262.8098,8
-824281.2973,577342.5709,8
-822259.3935,588903.2679,8
-824964.358,594298.7163,8
-829553.0483,591605.3851,8
-835469.993,585750.4564,8
-836835.8609,579477.0498,8
-833939.4256,573253.009,8
-831359.8953,486570.8645,8
-837166.2928,481088.7231,8
-841579.6039,476022.4884,8
-846796.6375,481650.2038,8
-843146.6552,490023.4739,8
-837044.2936,495040.386,8
-829960.1419,499026.0118,8
-820399.5986,502758.3484,8
-814384.3711,498478.4958,8
-838934.7091,656647.1182,8
-844707.284,654270.9753,8
-854550.7562,651024.9966,8
-860702.7912,656196.198,8
-859555.1799,666078.381,8
-860898.063,674672.2232,8
-859376.5699,682892.6843,8
-852211.863,685676.0031,8
-844024.9475,684656.7381,8
-837124.5166,683592.8611,8
-829098.5411,684974.5621,8
-821492.8911,684902.7346,8
-813968.3794,686030.5273,8
-806076.637,685495.1284,8
-798812.0788,682779.0317,8
-793792.8696,675180.9626,8
-795771.606,668268.5505,8
-800771.1928,664115.0144,8
-808735.8346,659966.1601,8
-811560.6779,656019.7508,8
-812260.3706,641731.3039,8
-806705.6825,635960.8581,8
-806894.4823,629366.5721,8
-816294.4733,621690.174,8
-823641.857,619725.1651,8
-830242.0267,621863.1832,8
-831940.503,627786.605,8
-830624.7835,636823.4279,8
-823477.7579,645488.2068,8
-759675.6983,824692.173,8
-752195.2692,830158.9632,8
-742792.7865,833534.0655,8
-733634.5741,834614.3546,8
-726521.7695,841758.6442,8
-722622.0923,855283.1742,8
-728206.3996,860728.0951,8
-738824.9049,864776.9389,8
-747067.2061,869767.2885,8
-760665.0757,872270.0037,8
-771526.3297,869694.2682,8
-779697.5365,873496.5441,8
-779596.6285,882553.3656,8
-776546.4721,891599.2543,8
-775482.1898,899608.7534,8
-776685.2266,911404.5396,8
-781574.6331,920656.0952,8
-792750.8612,921348.0357,8
-803614.6714,918791.2489,8
-813562.6405,913609.6745,8
-823198.8019,905177.1283,8
-828153.1214,891105.1762,8
-827307.479,880983.0979,8
-822333.4119,874873.2067,8
-817819.4235,870078.9112,8
-814831.7921,862939.2749,8
-791196.7727,836765.1568,8
-785953.646,828641.0205,8
-788492.588,819869.9807,8
-793814.0031,814611.9626,8
-800734.3511,808211.8292,8
-806480.8386,801495.1886,8
-810435.749,790750.8726,8
-805972.7888,776950.0232,8
-799557.8607,766961.5565,8
-791091.2824,761147.6258,8
-781180.7864,758882.1801,8
-767842.6268,761203.7002,8
-759550.6029,768020.5787,8
-759460.8243,778605.0074,8
-768730.5332,783055.3027,8
-781226.2704,793888.1476,8
-780065.8036,808139.3615,8
-769853.5647,817197.4902,8
-560962.4083,962483.2547,8
-551062.1,964964.3077,8
-542862.7208,970264.0714,8
-537452.4649,977489.9925,8
-542855.0918,984844.0661,8
-553116.765,992716.0258,8
-559462.183,996784.5442,8
-568660.4919,999649.2311,8
-576942.4307,999902.1827,8
-585648.7579,998691.7171,8
-590054.3932,993559.05,8
-596292.8099,984971.5189,8
-598438.5214,976073.8213,8
-600936.9338,968851.8906,8
-593165.5189,962425.7482,8
-582293.721,959513.163,8
-570938.9783,961206.8448,8
-597589.7486,932468.6693,8
-594678.6427,926571.0692,8
-586349.3028,927894.3145,8
-584682.4106,938083.0662,8
-588367.7015,944188.9105,8
-594268.1537,946949.0889,8
-598953.8868,942290.5397,8
-1147718.488,390648.1417,8
-1151499.177,377659.9665,8
-1156762.169,363526.0448,8
-1167506.835,360230.738,8
-1179858.845,367241.5941,8
-1192995.481,365652.6861,8
-1200970.595,360055.4415,8
-1205296.203,347229.271,8
-1214877.135,342079.2174,8
-1222998.774,345872.6961,8
-1223979.622,352373.3044,8
-1212092.374,359481.3602,8
-461643.3417,914388.4029,8
-477157.695,910599.6668,8
-484261.1485,912980.8921,8
-480389.6978,926613.9856,8
-479891.4107,940091.9249,8
-479046.9207,950867.3307,8
-600261.3895,1053671.946,9
-592930.0303,1055902.185,9
-580438.6282,1056731.57,9
-571897.2534,1055469.556,9
-563406.9091,1052113.974,9
-561207.6894,1046244.576,9
-577117.4491,1048969.442,9
-587827.0924,1046597.168,9
-600049.0867,1040942.962,9
-611109.4667,1029696.999,9
-622491.1208,1026984.293,9
-638339.151,1028130.814,9
-651218.156,1033758.621,9
-656697.8635,1043714.636,9
-649283.8249,1053845.637,9
-639072.5615,1056337.409,9
-625959.6029,1055395.232,9
-612243.4655,1052709.579,9
-464641.9864,907723.7586,9
-475468.4945,904800.3376,9
-485332.9338,905286.9483,9
-498853.5823,912489.5884,9
-510218.6161,894022.3108,9
-517678.4571,891270.5129,9
-530696.3187,898351.4584,9
-539797.5176,913317.5534,9
-533671.2374,921131.0373,9
-528202.1864,928595.0917,9
-530912.0993,936650.5686,9
-530335.4824,946462.1166,9
-514099.7377,966290.9424,9
-527076.9486,973413.2333,9
-536068.9954,984740.1753,9
-547963.2236,993702.7426,9
-560511.4438,1002328.794,9
-572398.1696,1005524.546,9
-584004.6556,1003910.568,9
-596226.3207,996802.4575,9
-604443.6697,991512.8253,9
-612133.0342,1001098.663,9
-618441.52,1011111.235,9
-624440.5246,1009177.956,9
-627167.8925,992516.5627,9
-620568.2097,982037.5346,9
-612552.2829,973556.1133,9
-618334.2332,963664.2335,9
-624748.9709,951577.0098,9
-614451.1529,939345.3784,9
-607928.4432,928533.9829,9
-599127.233,913976.4348,9
-587295.7663,914369.2627,9
-575572.4026,924631.8555,9
-572429.5341,935604.7533,9
-571970.4525,948872.6938,9
-562925.2268,957096.7044,9
-547172.4842,959594.8485,9
-534708.541,963760.3714,9
-614244.0948,890454.4946,9
-608541.4238,897199.1054,9
-611534.758,904292.8379,9
-618884.8869,903497.2102,9
-625729.0263,898630.8081,9
-631436.8517,891887.254,9
-629714.2104,884737.5909,9
-620696.9951,885483.8519,9
-624537.6213,1106724.919,9
-626312.4145,1094900.914,9
-633438.1566,1083359.413,9
-641751.3594,1074924.501,9
-652820.0479,1065659.868,9
-657511.9597,1065360.917,9
-661033.3767,1076254.767,9
-661085.8315,1088980.752,9
-659046.0827,1103123.407,9
-730665.6698,1021593.573,9
-723483.2176,1011678.331,9
-718064.6921,1001464.023,9
-720641.5935,988298.3626,9
-729722.2414,977316.6534,9
-739155.8549,968018.809,9
-836410.5401,843956.6576,9
-843600.0252,848295.8533,9
-845415.5633,855116.3169,9
-842816.9204,865471.1786,9
-840111.3501,871845.3092,9
-846217.8755,884206.9137,9
-841478.9826,893191.3453,9
-833361.7456,903622.1539,9
-827236.5352,913021.0515,9
-816143.743,920656.4792,9
-806049.8739,927777.5344,9
-795928.8267,932120.6619,9
-767306.412,930597.0556,9
-771927.6803,917618.2388,9
-771506.9005,906034.3715,9
-770939.4756,896392.5615,9
-773171.5171,884357.5834,9
-764792.0643,881286.8286,9
-754286.6802,881195.8674,9
-742103.368,872368.3817,9
-725354.8685,870602.4227,9
-713263.5519,871678.4643,9
-709212.8586,868223.0842,9
-705482.8056,853433.7881,9
-708097.8991,839963.4786,9
-710964.5238,828533.765,9
-713360.6685,815803.1694,9
-721248.5748,808868.6046,9
-735330.6326,812637.7939,9
-746810.8513,813750.9542,9
-757449.9451,807559.2126,9
-761067.3883,787683.5245,9
-752667.7523,778751.8771,9
-748678.0691,770614.6889,9
-749755.2752,759515.2924,9
-753233.2812,751807.177,9
-764136.6498,747649.5211,9
-780716.385,751687.2906,9
-793242.2705,756616.257,9
-806992.3396,764637.7043,9
-816681.0465,773545.1993,9
-823209.9922,787515.0423,9
-823139.5168,800889.7102,9
-818785.4969,811531.0742,9
-814038.2508,822068.9684,9
-814232.5218,831587.9168,9
-822816.5379,839846.8954,9
-787244.3689,677359.2016,9
-787879.243,667743.1782,9
-795491.637,660368.3522,9
-801486.3164,655696.424,9
-803736.0862,643385.5311,9
-797166.8292,632269.7983,9
-802206.6739,625003.8417,9
-809903.0713,618830.6538,9
-818369.9896,614424.9548,9
-827960.6099,615006.3715,9
-835516.2542,619742.918,9
-840287.6461,625309.5295,9
-842274.1953,631704.1229,9
-839400.853,638764.6545,9
-838520.4038,644791.7438,9
-846611.5266,646164.6214,9
-853929.3457,639895.3784,9
-859914.5505,636795.0597,9
-867744.9295,636146.2232,9
-874296.671,641423.6195,9
-873464.9451,650211.349,9
-869636.8545,660550.2124,9
-867408.4615,669753.668,9
-869457.584,677364.2884,9
-870689.4682,686328.3059,9
-866695.6219,694280.4538,9
-857457.3161,696895.9635,9
-846622.9223,694768.4104,9
-832668.1523,690242.4986,9
-820107.7078,691196.8143,9
-810329.1741,691330.816,9
-799133.1055,687565.035,9
-793466.7036,683708.6744,9
-748003.4802,476372.6123,9
-741931.5792,463215.6348,9
-736511.6198,456811.719,9
-739126.3541,448968.0866,9
-749629.4893,450858.5412,9
-757445.1994,454779.5056,9
-764164.0237,459587.1864,9
-768263.677,470701.5723,9
-766589.3181,484221.6057,9
-763732.7832,495895.0192,9
-756295.1694,496702.4575,9
-750716.5697,486360.9815,9
-825824.765,483581.9705,9
-816966.8816,486334.1883,9
-811689.3746,488462.119,9
-804063.0649,498912.363,9
-807177.4644,505932.5819,9
-814363.3943,512071.0076,9
-824082.9951,512266.0331,9
-831590.2388,505279.5929,9
-840493.3497,497881.456,9
-846214.6542,491211.0652,9
-851834.3186,484904.2693,9
-853502.7186,476016.0842,9
-849767.9583,471161.5711,9
-839929.4936,471324.0988,9
-833112.7664,478871.982,9
-773699.2679,537285.739,9
-783855.4971,531364.0348,9
-791557.2182,534138.2983,9
-797575.0061,536867.8484,9
-795055.3367,541269.3711,9
-815957.2209,602073.9336,9
-812540.9128,590248.5138,9
-814906.1457,574490.8757,9
-814325.5718,564595.3184,9
-812485.4844,551649.7693,9
-815073.9589,541036.2885,9
-825165.2795,542894.1578,9
-833177.4434,553561.7487,9
-835581.6799,560038.5758,9
-842951.5329,565485.9501,9
-848437.7295,562641.5136,9
-846588.5012,551239.1047,9
-846934.695,538083.4626,9
-853161.7579,531149.9573,9
-861745.5726,517440.0315,9
-868094.2665,508597.4438,9
-867926.55,495715.7904,9
-869969.5089,479533.7524,9
-872831.5409,470956.3075,9
-880571.8476,461713.1342,9
-891272.1042,455576.536,9
-903303.9459,456784.2811,9
-915132.1161,458723.2694,9
-925800.9878,457254.2823,9
-937299.1754,452898.1217,9
-946266.0964,452932.5663,9
-952005.5744,456784.1962,9
-948312.7112,466700.6204,9
-942736.0306,475732.1044,9
-935829.8579,487918.8215,9
-930857.3191,496338.0185,9
-926470.5007,505694.3238,9
-921978.9978,515415.6839,9
-915335.3901,522229.5727,9
-907231.2459,526708.5302,9
-895498.2643,527500.2592,9
-886126.8488,530479.9725,9
-881095.2771,536166.9561,9
-876545.3014,543151.9143,9
-876854.2085,558444.7708,9
-874634.4751,569174.425,9
-871246.4123,578036.5868,9
-859975.7914,583249.3113,9
-847337.691,587323.1516,9
-839379.3974,589904.8441,9
-827751.2011,600889.616,9
-875125.3367,434292.7296,9
-861604.964,432336.6874,9
-856686.3392,424089.1678,9
-856174.1892,410789.7986,9
-852945.8335,401056.7685,9
-847317.2775,392261.4749,9
-843477.674,383159.3396,9
-843828.6294,371272.3598,9
-850730.2157,364926.1177,9
-863217.529,358466.5842,9
-872414.8739,353099.3511,9
-881837.2144,342386.8548,9
-889284.1223,326541.6963,9
-896213.3124,315586.439,9
-902839.7106,305714.6349,9
-915857.1561,299026.5101,9
-927347.0556,302364.3724,9
-935138.4209,305143.0626,9
-939306.024,313166.7923,9
-942154.1741,324331.568,9
-944392.33,336119.5905,9
-945537.2374,345697.7958,9
-943578.3252,355633.9567,9
-938702.318,368298.5083,9
-934765.8157,374629.7178,9
-928336.0944,380700.0554,9
-920560.5311,379450.9398,9
-915419.2991,371921.9859,9
-912156.4866,366819.8122,9
-907195.4751,361667.8588,9
-899637.0493,356622.6449,9
-890937.75,360177.8024,9
-887999.2104,369085.1333,9
-884191.0585,390152.2629,9
-880459.7625,397316.3486,9
-874831.1538,405153.2082,9
-874259.9076,416237.9654,9
-882303.5465,419486.054,9
-889790.4692,417166.9011,9
-898211.2786,410053.687,9
-901960.8885,401340.9177,9
-910783.5789,394336.7538,9
-919225.2893,399247.3746,9
-926627.3964,409322.0903,9
-933047.3835,416822.2939,9
-934764.2372,425811.9851,9
-928494.7549,435814.6526,9
-1019855.964,409863.1591,9
-1011605.653,405722.8926,9
-1004787.075,398084.0831,9
-1011079.014,388103.4606,9
-1023355.442,390199.7563,9
-1040317.187,285802.3634,9
-1031867.741,289766.0045,9
-1026763.584,288039.4677,9
-1027003.478,281147.163,9
-1034463.246,274604.3627,9
-1041609.7,270685.6003,9
-1047930.051,271187.2618,9
-1053234.915,273742.2713,9
-1051686.813,280677.9734,9
-1022890.149,298619.4582,9
-1009594.974,292429.8886,9
-999586.5741,289815.4974,9
-986025.7311,296709.4978,9
-975279.6876,302796.9949,9
-965149.4293,306731.0986,9
-956759.3758,303010.9496,9
-950189.6552,294364.626,9
-948324.7107,284240.3205,9
-949767.0418,271504.9862,9
-952098.015,261701.7278,9
-956739.6429,248260.8388,9
-966480.2599,241139.6792,9
-977027.0745,234229.7793,9
-988782.4011,227635.7176,9
-997227.4327,222116.6339,9
-1006782.322,215732.6221,9
-1014828.614,211655.7154,9
-1027207.126,204470.7196,9
-1038077.857,199594.0405,9
-1056017.437,186556.3933,9
-1058250.145,178674.4096,9
-1034612.338,299767.6621,9
-1042651.04,297243.8731,9
-1051524.309,290301.4751,9
-1061099.525,283934.6057,9
-1070616.286,271756.7382,9
-1075096.479,262118.6981,9
-1082786.579,253332.2395,9
-1093241.663,253007.3496,9
-1100570.008,254563.6259,9
-1108370.643,260502.0281,9
-1114217.98,271730.3418,9
-1117973.63,279700.1976,9
-1128104.581,282024.1322,9
-1136581.985,278100.5219,9
-1138175.186,268073.4955,9
-1132835.665,256583.1473,9
-1124643.191,248982.3475,9
-1113521.022,242544.3388,9
-1101993.56,236010.958,9
-1099729.291,227304.9339,9
-1102820.823,213459.7402,9
-1104693.084,200843.3543,9
-1106738.925,193674.1222,9
-1109017.641,178095.1064,9
-1112293.369,163558.6198,9
-1117681.309,149200.9884,9
-1121851.704,136070.0909,9
-1121879.439,122246.1436,9
-1126243.096,108413.6006,9
-1139284.98,103766.1082,9
-1152525.626,104553.4378,9
-1163241.741,105069.579,9
-1175290.129,99413.8448,9
-1171463.005,91492.4955,9
-1159228.698,87122.645,9
-1139402.388,89599.7804,9
-1119687.931,91742.2995,9
-1086038.827,86468.6548,9
-1066647.012,86070.2459,9
-1052520.275,90101.6435,9
-1044565.708,99931.1608,9
-1043882.499,117759.1754,9
-1048930.419,133627.2356,9
-1056887.116,146810.793,9
-1063519.083,161589.6945,9
-1115278.486,33561.6063,9
-1118944.17,43683.3785,9
-1113999.371,51967.6503,9
-1105401.674,53190.1878,9
-1094888.956,56600.476,9
-1081962.672,63985.1186,9
-1064699.604,71412.9225,9
-1039583.478,82203.2695,9
-1024750.525,82632.3208,9
-1007439.912,67166.2851,9
-1139281.357,389515.9454,9
-1145173.759,367763.9323,9
-1149515.871,357274.5702,9
-1157420.641,350868.8184,9
-1169614.528,354969.7053,9
-1179576.456,360805.6184,9
-1193557.388,358798.0513,9
-1199495.901,350307.0089,9
-1201050.233,339060.1718,9
-1208044.863,334365.9284,9
-1223560.997,331627.8385,9
-1231047.237,335635.9234,9
-1232352.52,343002.7976,9
-1238399.327,348957.6475,9
-1240522.403,354999.2273,9
-1233671.085,356219.5644,9
-1225431.124,356279.3966,9
-1214658.736,364993.2571,9
-1199225.265,188583.6044,9
-1191362.661,187244.4565,9
-1187396.153,191970.727,9
-1192475.363,201443.784,9
-1197627.927,213650.4138,9
-1203887.307,225007.5266,9
-1213363.143,225250.8287,9
-1223076.554,221693.9425,9
-1232078.132,219108.6444,9
-1240082.809,215481.7809,9
-1243701.594,206021.1503,9
-1242379.014,195607.8702,9
-1236304.826,185071.919,9
-1230372.953,181535.1729,9
